timestamp,lat,long,brand,model,constrYear,color,passengers,abLeftFront,abRightFront,abLeftMid,abRightMid,tireLeftFront,tireRightFront,tireLeftRear,tireRightRear,windowFront,windowLeftFront,windowRightFront,windowLeftRear,windowRightRear,windowRear,v10SecAgo,v5SecAgo,v3SecAgo,v2SecAgo,v1SecAgo
45872,43.641429,-79.398894,Buick,Cascada,2015,black,2,True,True,True,True,False,False,False,True,False,False,False,True,False,False,14,11,8,5,2
45875,43.642375,-79.383903,Chevrolet,Camaro,2008,silver,2,True,True,True,True,True,False,True,False,False,True,True,True,True,True,193,159,96,113,114
45882,43.653144,-79.375603,Hyundai,Tucson,1998,red,1,True,True,False,True,False,False,False,False,True,False,False,False,False,False,104,100,74,82,36
45885,43.646598,-79.38973,VW,Jetta,2010,green,2,True,True,False,False,False,False,False,False,False,False,False,True,False,False,65,50,49,52,19
45895,43.641483,-79.398836,Ford,Mustang,2009,black,4,True,True,True,True,True,True,False,True,True,True,True,True,True,True,212,241,263,108,33
45897,43.65749,-79.3659,Toyota,Yaris,2004,gray,1,True,True,True,False,False,False,False,False,True,False,False,False,False,True,62,42,30,24,17
45900,43.652396,79.406111,Honda,Jazz,2008,red,4,True,True,True,True,True,False,False,True,True,True,True,True,False,True,113,143,106,107,64
45904,43.695719,-79.45036,Honda,CR-V,2009,gray,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,216,123,75,32,25
45908,43.654806,-79.376523,VW,Jetta,2009,silver,3,True,True,True,False,True,True,False,False,True,True,True,False,True,False,202,144,135,84,76
45912,43.688335,-79.48346,Toyota,Avensis,2016,silver,2,True,True,True,True,False,False,False,True,False,False,True,True,False,True,93,115,125,115,79
45922,43.638972,-79.400697,Chevrolet,Sonic,2014,white,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64,44,55,47,39
45930,43.64066,-79.383314,VW,Tiguan,1999,blue,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,112,141,103,64,26
45931,43.638903,-79.400607,Toyota,Yaris,1997,blue,2,False,True,True,True,False,True,False,True,True,False,True,True,True,True,150,181,213,131,83
45934,43.693139,-79.462103,Chevrolet,Cruze,2007,gray,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,6,6,4,4,2
45937,43.654897,-79.376511,Honda,HR-V,2006,silver,1,False,False,True,True,False,False,False,False,False,False,False,True,False,True,48,46,47,24,9
45940,43.638842,-79.39283,Toyota,Yaris,2003,white,5,True,False,True,True,False,False,False,False,False,False,False,False,True,True,49,59,41,47,39
45945,43.63897,-79.40064,Mercedes,B-Klasse,2013,black,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,53,33,29,12,10
45952,43.638823,-79.39268,Audi,A6,2003,gray,1,False,True,True,True,False,False,False,False,True,False,False,True,False,True,4,3,1,1,1
45957,43.642342,-79.383958,Buick,Verano,2009,purple,2,True,True,True,True,True,False,True,False,False,True,True,True,True,True,177,191,136,122,46
45958,43.638823,-79.39215,Ford,Fusion,2012,silver,4,True,True,False,True,False,False,False,False,False,False,False,False,False,False,57,74,82,66,55
45962,43.640695,-79.383325,GMC,Sierra,2001,gray,1,True,False,True,True,True,True,False,True,True,True,False,True,True,False,163,199,189,155,138
45966,43.638897,-79.39266,Ford,Mustang,2001,silver,3,True,False,True,False,False,True,True,False,False,False,False,True,False,True,121,146,106,93,66
45974,43.65237,79.406166,Ford,Mustang,2007,white,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,59,51,29,11,4
45981,43.693116,-79.46217,Chevrolet,Cruze,2016,white,5,True,True,True,True,True,False,False,False,True,True,False,False,True,True,213,228,210,230,211
45991,43.64239,-79.383965,Hyundai,Elantra,2002,white,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106,70,49,31,29
45993,43.652346,79.406143,Chevrolet,Impala,2012,purple,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100,56,63,35,19
45997,43.638953,-79.400632,BMW,1er,2006,black,3,True,True,True,True,False,True,True,True,True,False,False,True,False,False,91,76,98,110,81
45999,43.642342,-79.383918,Hyundai,Sonata,2000,blue,1,True,True,False,True,False,True,False,False,False,False,False,False,False,False,106,98,86,67,22
46003,43.642609,-79.402202,Buick,Regal,2008,blue,4,True,False,True,True,True,False,True,True,False,True,True,False,False,True,108,129,83,96,80
46009,43.647499,-79.398678,Chevrolet,Cruze,1997,silver,3,True,True,True,True,False,True,False,False,True,False,False,False,False,True,159,134,103,61,61
46011,43.64569,-79.397517,Mercedes,A-Klasse,2001,gray,3,True,True,True,False,False,False,False,False,True,False,False,False,False,True,180,138,140,66,45
46020,43.641496,-79.398802,Honda,HR-V,2005,gray,1,True,True,True,False,False,False,False,False,True,False,False,False,False,False,15,18,19,8,5
46023,43.652363,79.406161,KIA,Rio,1999,black,1,False,True,True,True,True,False,False,False,False,False,False,False,False,True,135,97,88,39,26
46025,43.640697,-79.383327,VW,Golf,2003,red,2,True,True,True,True,False,False,False,False,True,False,True,False,True,False,116,113,67,65,69
46026,43.638829,-79.39213,Hyundai,Accent,2014,white,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0
46036,43.640629,-79.383388,VW,Tiguan,2010,white,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,70,72,64,67,40
46041,43.640686,-79.383373,Ford,Superduty,2010,red,2,True,True,True,True,True,True,True,False,True,True,False,True,True,True,188,175,179,143,125
46042,43.695706,-79.450348,Toyota,Corolla,2013,silver,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,82,86,110,91,37
46046,43.652342,79.406191,KIA,Carens,2002,blue,1,False,True,True,True,False,True,False,False,False,False,False,False,False,True,41,43,34,28,19
46050,43.695744,-79.450345,Buick,Regal,2001,white,5,True,True,False,True,False,False,False,False,True,False,False,False,False,True,99,60,60,44,40
46051,43.640626,-79.383306,BMW,2er,1997,white,3,True,True,True,True,False,False,False,False,True,False,True,False,True,True,110,113,95,95,61
46055,43.685561,-79.446164,Toyota,Corolla,1999,red,5,True,True,True,True,True,False,False,False,False,False,False,False,False,True,34,39,44,50,54
46059,43.64539,-79.397534,Mercedes,G-Klasse,2004,gray,1,True,True,True,True,False,True,False,True,True,True,False,False,False,False,71,81,81,46,46
46061,43.641429,-79.398845,Chevrolet,Tahoe,2015,blue,5,True,True,True,False,False,True,True,False,False,True,True,True,False,True,166,152,149,70,48
46069,43.688369,-79.48336,VW,Passat,2007,silver,2,True,True,True,True,False,True,True,True,False,False,False,False,False,True,212,186,154,116,75
46076,43.645417,-79.395285,GMC,Sierra,2004,black,5,True,True,True,True,False,True,False,False,True,False,True,False,False,False,160,104,116,97,52
46085,43.642317,-79.38395,Toyota,Verso,2006,black,4,True,False,True,True,True,False,False,False,False,False,False,False,False,False,78,43,41,28,24
46090,43.688357,-79.48354,Hyundai,Accent,2015,black,2,True,False,True,True,False,False,False,False,True,False,False,False,False,True,35,21,21,20,20
46091,43.63631,-79.399732,Toyota,Auris,2016,blue,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,50,64,32,28,23
46098,43.636318,-79.399787,Toyota,Auris,2003,gray,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,183,152,131,55,31
46104,43.649924,-79.391191,Fiat,500,1997,white,4,True,True,True,True,False,False,False,False,False,True,False,False,True,True,52,45,37,36,33
46111,43.693101,-79.462195,Hyundai,Sonata,2003,blue,2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,191,161,93,57,28
46120,43.642604,-79.402265,Audi,A6,2014,gray,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,153,109,103,41,13
46129,43.688338,-79.48336,BMW,2er,2004,yellow,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,30,20,24,16,5
46133,43.652176,-79.368574,Toyota,Avensis,1999,gray,4,True,True,False,True,False,False,False,False,True,False,False,False,False,False,162,175,127,90,36
46143,43.642617,-79.402265,Honda,CR-V,2015,silver,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41,21,27,26,22
46150,43.640629,-79.383358,BMW,1er,2006,silver,5,True,False,True,False,False,False,False,False,False,False,False,False,False,True,185,151,137,67,40
46154,43.652195,-79.368524,Hyundai,Santa Fe,2000,silver,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,43,43,46,46,14
46155,43.695774,-79.450304,Toyota,Avensis,2013,gray,4,False,True,True,False,False,False,False,False,False,False,False,False,False,True,83,106,80,75,38
46164,43.6406,-79.383368,Fiat,500,2007,black,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,56,29,25,14,9
46168,43.645448,-79.395219,VW,Tiguan,2006,gray,2,True,True,True,True,True,False,True,True,True,True,False,True,True,True,201,132,126,92,87
46173,43.642366,-79.383948,Mercedes,G-Klasse,1998,gray,2,True,True,False,True,False,False,False,False,True,False,False,False,False,True,70,53,30,18,12
46174,43.638987,-79.40063,Ford,Fiesta,2004,gray,4,True,True,False,False,True,False,False,False,False,False,False,False,False,True,219,177,113,105,35
46183,43.638873,-79.39218,KIA,Carens,2003,white,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,114,131,96,62,21
46192,43.649921,-79.391155,Hyundai,Elantra,1999,blue,5,True,True,True,False,False,True,False,False,True,True,True,True,True,False,151,159,96,88,86
46197,43.653114,-79.375632,Honda,CR-V,2001,white,2,True,True,True,False,False,False,False,False,False,False,False,True,False,True,84,54,53,53,19
46204,43.642313,-79.383939,BMW,5er,2014,black,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,87,80,74,60,21
46214,43.636367,-79.399757,Ford,Escape,2002,gray,1,False,True,True,True,False,True,False,False,False,False,False,True,False,True,138,102,121,54,58
46222,43.642357,-79.383986,Ford,Fusion,2012,gray,5,False,True,True,True,False,False,False,False,False,False,False,True,False,True,70,84,100,99,30
46226,43.646539,-79.389764,Ford,Fiesta,2011,silver,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52,67,39,21,19
46227,43.642344,-79.383948,Ford,Fiesta,2000,white,3,True,True,False,False,False,False,False,False,True,False,False,False,False,False,25,13,16,13,7
46233,43.69574,-79.450333,Ford,Superduty,2011,silver,3,False,True,False,True,False,False,False,False,True,False,False,False,False,True,55,70,37,23,17
46239,43.642368,-79.383921,Mercedes,C-Klasse,2016,purple,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,57,35,34,34,33
46245,43.69312,-79.462126,KIA,Sportage,2001,red,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14,14,7,5,1
46248,43.652385,79.4061,KIA,Sedona,2013,yellow,4,True,True,True,True,True,True,True,True,False,True,True,False,True,True,98,124,158,79,79
46249,43.6577,-79.36562,Chevrolet,Malibu,2003,gray,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,97,70,46,38,31
46250,43.642623,-79.402296,KIA,Optima,2009,gray,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,168,106,108,69,40
46258,43.638993,-79.400676,Buick,Verano,1997,yellow,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,83,97,119,56,38
46262,43.652199,-79.36856,Honda,Civic Limousine,2008,white,4,False,True,False,True,False,False,False,False,False,False,False,False,True,False,26,25,13,15,7
46271,43.65786,-79.36571,Honda,Civic Tourer,2012,white,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,7,4,4,1
46279,43.65795,-79.36583,Buick,Regal,2013,black,5,True,False,True,False,False,True,False,False,True,True,False,False,False,False,20,18,10,12,4
46289,43.636375,-79.399752,Porsche,718 Boxter,2011,white,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,112,90,76,46,25
46292,43.640638,-79.383369,Buick,Lacrosse,2009,silver,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,62,69,36,42,38
46300,43.638851,-79.392,Mercedes,B-Klasse,1997,gray,2,True,True,True,True,False,True,False,False,True,False,False,False,False,False,140,108,107,64,61
46308,43.640611,-79.383369,Ford,Superduty,2013,white,3,True,True,True,True,False,False,False,False,False,False,False,False,False,True,197,129,86,96,72
46309,43.652142,-79.368566,KIA,Sportage,1999,blue,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,48,57,55,34,13
46319,43.638911,-79.400625,Fiat,Punto,2016,black,4,False,True,True,True,False,False,False,False,False,False,False,False,True,True,34,25,28,30,20
46321,43.638887,-79.39286,VW,Jetta,1997,yellow,1,True,True,False,True,True,False,False,True,False,False,True,False,True,False,197,170,137,113,48
46325,43.64556,-79.397587,Ford,Mustang,2014,red,5,False,True,True,True,False,True,True,False,False,False,True,True,True,False,137,170,175,139,150
46333,43.65734,-79.36573,KIA,Carens,2005,yellow,5,True,True,True,True,False,False,True,True,False,False,True,False,True,True,211,124,145,109,53
46338,43.65765,-79.36529,Chevrolet,Malibu,2009,white,3,True,True,True,True,False,True,True,False,True,True,True,True,True,True,207,233,171,115,70
46341,43.645431,-79.395283,Toyota,Corolla,2010,gray,5,True,True,True,True,False,False,False,False,True,False,False,False,False,False,24,12,8,5,3
46343,43.685525,-79.446191,Ford,C-Max,2006,black,3,True,True,True,True,False,True,True,False,False,False,True,True,True,True,191,241,273,177,163
46351,43.640606,-79.383397,BMW,5er,2007,black,4,False,True,False,True,False,False,False,False,True,False,True,False,True,True,77,52,34,15,15
46361,43.641486,-79.398867,Buick,Lacrosse,2014,black,4,True,True,True,False,False,False,False,False,True,False,False,True,False,False,3,1,1,1,0
46368,43.644758,-79.391766,Hyundai,Elantra,2012,black,1,True,True,True,False,True,False,False,True,True,False,False,False,False,True,62,36,23,25,25
46369,43.638816,-79.39267,GMC,Danyon,2004,purple,2,True,True,True,True,True,False,False,False,True,False,False,False,False,True,102,108,88,94,51
46375,43.641426,-79.398859,Ford,Explorer,2016,green,2,True,False,True,True,False,True,False,True,True,True,True,False,True,False,154,165,141,110,76
46378,43.64265,-79.402246,Porsche,911 Carrera,2013,silver,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,57,29,35,29,11
46387,43.644774,-79.384944,Hyundai,Tucson,1999,gray,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,22,19,11,11,4
46397,43.638812,-79.39289,Hyundai,Sonata,2011,silver,2,True,True,True,True,False,True,True,True,True,True,True,False,False,False,133,142,110,109,111
46407,43.638941,-79.400625,KIA,Rio,2009,red,1,False,True,True,True,False,True,False,True,False,False,True,False,True,False,146,167,186,151,122
46408,43.641437,-79.398821,Hyundai,Accent,2016,blue,4,True,True,True,True,False,False,False,False,False,False,False,False,False,True,82,98,60,53,47
46416,43.646516,-79.389734,Buick,Verano,2002,black,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,13,8,5,6,6
46425,43.645479,-79.395279,KIA,Carens,1997,red,5,True,True,True,True,True,False,True,True,False,False,False,False,True,True,166,190,132,147,75
46427,43.642345,-79.383935,Audi,A5,2011,white,2,True,True,False,True,False,False,False,False,False,False,False,False,False,False,124,97,76,83,46
46432,43.64517,-79.397525,Honda,Civic Tourer,2015,purple,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,22,18,17,13
46441,43.640683,-79.383358,Ford,Fusion,2010,silver,4,True,True,True,True,False,False,False,True,True,True,False,True,False,False,149,188,126,58,52
46444,43.652384,79.406183,Honda,Civic Limousine,1997,purple,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,176,118,99,46,47
46448,43.638951,-79.400672,Hyundai,Santa Fe,2001,black,1,True,True,False,True,True,True,False,False,False,False,True,False,False,False,151,163,166,124,113
46457,43.64239,-79.383993,KIA,Rio,1999,gray,3,True,True,True,True,False,True,False,False,True,False,False,False,False,True,75,71,82,45,48
46461,43.641989,-79.401828,Mercedes,E-Klasse,1997,blue,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,129,98,119,47,32
46466,43.642337,-79.383956,Ford,Fusion,2010,silver,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,27,31,23,24,19
46467,43.636331,-79.399701,KIA,Rio,2015,gray,3,False,False,True,True,False,False,False,False,False,False,False,False,False,True,7,8,6,2,0
46475,43.674837,-79.407131,Buick,Verano,2002,white,5,False,True,True,True,False,True,True,True,False,True,True,False,True,False,117,148,160,113,109
46484,43.644703,-79.391772,Chevrolet,Colorado,2004,silver,5,True,False,True,True,True,False,False,True,False,True,False,True,False,True,208,237,279,288,267
46487,43.649976,-79.391107,Toyota,Verso,2014,gray,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,96,49,30,27,11
46491,43.638995,-79.400686,Hyundai,Accent,2007,silver,1,False,True,True,True,False,False,False,False,False,False,False,False,False,True,155,92,55,58,58
46498,43.641485,-79.398827,Toyota,Verso,2014,gray,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22,20,14,6,6
46504,43.695764,-79.450386,Hyundai,Santa Fe,2008,black,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,162,120,74,56,24
46508,43.65859,-79.384838,Chevrolet,Colorado,2002,white,3,True,True,True,True,True,False,False,False,True,False,False,True,False,True,203,137,144,104,89
46513,43.640647,-79.383312,Toyota,Auris,2008,silver,4,True,True,True,False,False,False,False,False,False,False,False,False,False,False,57,36,45,39,36
46515,43.652371,79.406172,Honda,Jazz,1998,red,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,117,72,67,60,49
46522,43.695702,-79.450324,Chevrolet,Colorado,2000,blue,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,110,62,32,31,30
46524,43.644727,-79.384945,Toyota,Auris,2015,red,3,True,True,True,True,True,False,True,False,True,False,True,True,False,False,127,130,149,108,57
46530,43.641417,-79.398869,Toyota,Auris,2002,blue,2,True,False,True,True,True,False,False,True,True,False,False,True,False,False,128,164,123,137,106
46536,43.656401,-79.40765,BMW,1er,1998,gray,5,False,True,True,True,False,False,False,False,False,False,False,False,False,False,35,45,43,50,52
46538,43.658554,-79.384828,KIA,Rio,2012,gray,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,208,178,139,67,33
46547,43.654821,-79.37657,Ford,C-Max,2003,black,2,True,True,False,False,False,False,False,False,True,False,True,False,False,False,45,27,17,12,3
46555,43.642312,-79.383977,Ford,Escape,2014,silver,3,True,True,True,True,True,True,True,True,True,False,False,True,False,False,93,118,97,105,80
46558,43.636389,-79.39971,Chevrolet,Camero,2006,gray,1,False,True,True,True,False,False,False,False,True,False,False,False,False,False,115,80,81,44,20
46565,43.645445,-79.395244,KIA,Sportage,2010,gray,5,True,False,True,True,True,True,True,False,True,True,False,False,False,True,179,138,174,182,121
46573,43.646548,-79.389731,Hyundai,Elantra,2012,gray,3,True,False,True,True,False,False,False,False,True,True,False,True,False,True,86,98,69,52,22
46582,43.64872,-79.39643,GMC,Sierra,1998,black,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,79,60,61,24,14
46588,43.653163,-79.375676,GMC,Sierra,2000,gray,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,83,60,48,56,52
46595,43.642372,-79.383995,Hyundai,Accent,2007,black,1,True,True,True,True,True,True,False,False,True,False,True,True,False,False,186,133,160,92,67
46604,43.636382,-79.399715,VW,Tiguan,2000,red,5,True,True,True,True,False,False,True,True,False,False,True,True,False,True,141,121,141,153,65
46613,43.636364,-79.399791,Chevrolet,Camero,2008,black,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,173,123,141,59,56
46614,43.6499,-79.391198,Chevrolet,Camero,2014,gray,1,True,True,True,True,False,False,False,False,True,False,True,False,False,True,151,195,128,71,53
46623,43.645465,-79.395295,Mercedes,E-Klasse,2016,black,3,False,False,True,True,False,False,True,False,False,False,False,False,False,True,140,115,105,95,39
46627,43.652357,79.406124,Toyota,Corolla,2013,black,5,True,True,True,True,False,True,False,False,True,False,False,False,False,False,132,134,70,61,37
46637,43.636349,-79.399735,KIA,K900,2004,white,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,35,41,46,32,18
46645,43.695742,-79.450375,GMC,Sierra,1997,black,2,True,True,True,True,False,False,False,False,True,True,False,False,True,True,140,105,119,62,68
46655,43.642386,-79.38392,Chevrolet,Cruze,1999,gray,2,True,True,False,True,False,False,False,False,True,False,False,False,False,False,111,98,108,84,64
46658,43.642378,-79.383925,Ford,C-Max,2004,black,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48,56,44,37,33
46667,43.65315,-79.375658,Audi,Q7,2013,white,4,True,True,True,True,False,False,False,False,True,False,False,False,True,True,52,47,23,24,20
46672,43.638913,-79.400608,KIA,Carens,2000,silver,4,True,True,False,False,False,True,False,False,False,False,False,False,False,False,18,13,10,10,6
46674,43.653191,-79.375692,Chevrolet,Malibu,2005,white,4,True,True,True,True,False,False,False,False,False,False,False,False,False,False,192,127,70,48,48
46684,43.645485,-79.395275,Toyota,Avensis,2011,gray,3,True,True,True,True,True,True,True,True,False,False,True,False,True,False,175,178,152,170,104
46687,43.644332,-79.376959,Porsche,718 Cayman,2001,white,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,51,27,28,31,16
46688,43.644748,-79.39174,Toyota,Corolla,2015,white,4,True,True,True,True,False,False,True,False,True,True,True,True,False,False,160,167,200,96,73
46693,43.653146,-79.375672,KIA,Rio,2007,black,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,89,98,82,56,55
46694,43.641492,-79.398889,Chevrolet,Malibu,2014,white,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,127,83,84,35,37
46698,43.69572,-79.450373,VW,Golf,2012,white,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,98,81,65,40,33
46703,43.64269,-79.402281,Audi,A5,1997,gray,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,56,44,29,17,8
46708,43.642313,-79.383909,Mercedes,A-Klasse,2003,gray,3,False,True,False,True,False,True,False,False,True,False,False,False,False,False,54,58,75,61,27
46715,43.658572,-79.384805,Ford,S-Max,2001,yellow,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,45,48,54,28,8
46722,43.695784,-79.450386,Mercedes,B-Klasse,1999,silver,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,121,61,60,71,35
46728,43.636346,-79.399733,Toyota,Corolla,2008,yellow,4,True,False,True,True,False,False,False,False,False,False,False,False,True,True,116,138,98,68,28
46729,43.644361,-79.376923,GMC,Sierra,2000,silver,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,21,17,21,22,13
46735,43.638935,-79.400698,Buick,Regal,1998,black,1,True,True,True,True,False,False,False,False,False,False,False,True,False,False,34,36,42,27,17
46736,43.645442,-79.395232,Ford,Superduty,2009,white,5,True,True,True,True,True,True,True,True,True,True,True,True,False,True,161,164,133,84,67
46740,43.63632,-79.399774,GMC,Yukon,2011,blue,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,58,72,45,42,39
46750,43.65231,79.40616,Ford,Focus,2004,black,5,True,True,True,True,False,True,False,False,True,True,True,False,True,False,169,183,190,103,108
46756,43.640626,-79.38338,Toyota,Corolla,2002,silver,3,True,True,False,False,False,False,False,True,True,False,False,False,False,False,111,120,99,94,40
46759,43.693137,-79.4621,Ford,Mustang,2014,black,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,107,87,77,85,78
46762,43.674835,-79.407184,Toyota,Auris,2005,white,1,True,False,True,True,True,False,False,False,False,False,False,False,False,True,119,123,63,30,32
46770,43.645457,-79.395284,Hyundai,Sonata,2013,red,3,True,True,True,True,True,True,False,False,False,True,True,False,True,False,194,193,162,191,61
46776,43.642623,-79.402223,Honda,Jazz,2000,silver,4,True,True,True,False,False,False,False,False,True,False,False,True,False,False,81,65,76,62,55
46779,43.658506,-79.38481,Chevrolet,Impala,2016,black,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,115,71,59,64,28
46783,43.644344,-79.37696,Honda,HR-V,2011,gray,1,True,False,True,True,False,False,False,False,False,False,False,False,True,True,31,21,27,28,15
46784,43.645493,-79.395212,Ford,Explorer,2011,gray,5,True,True,True,True,True,True,True,True,False,False,True,False,True,True,147,191,242,118,62
46794,43.636356,-79.399732,GMC,Yukon,2010,silver,4,True,False,True,True,False,False,True,True,True,False,True,False,True,True,133,145,168,93,78
46801,43.656472,-79.407642,Audi,A6,2003,gray,5,True,False,True,True,False,False,False,True,False,False,False,True,True,True,206,143,110,130,115
46808,43.6523,79.406115,Ford,Mustang,2013,white,5,True,True,True,True,False,False,True,True,True,False,True,False,True,True,194,210,188,110,58
46818,43.69342,-79.462193,Toyota,Auris,2013,green,2,True,False,True,True,True,True,False,False,False,True,True,True,True,True,139,132,162,73,69
46819,43.645409,-79.395243,Mercedes,A-Klasse,2008,gray,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,19,19,24,25,16
46822,43.652143,-79.368594,Honda,Civi,1999,black,4,True,True,False,True,False,False,False,False,True,False,False,False,False,False,74,73,90,43,44
46831,43.674882,-79.407189,Hyundai,Santa Fe,2016,black,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,54,28,26,18,12
46833,43.695703,-79.450399,Honda,HR-V,2005,gray,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,125,129,86,59,29
46839,43.652384,79.406176,Honda,Civic Tourer,2007,silver,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,94,72,49,22,17
46842,43.695737,-79.450343,Ford,Mustang,2001,white,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139,74,43,44,23
46847,43.642304,-79.383984,BMW,1er,2003,gray,5,False,True,True,False,True,True,True,False,False,False,True,False,False,False,176,187,171,192,153
46849,43.642384,-79.383993,VW,Jetta,2012,gray,1,True,False,True,True,False,False,False,True,False,False,False,False,False,True,87,79,44,49,35
46856,43.636307,-79.399719,Honda,Civi,1997,gray,2,True,True,False,True,False,True,False,True,True,True,True,False,False,False,160,146,153,168,80
46863,43.695736,-79.450317,GMC,Terrain,1997,black,3,True,True,True,True,True,True,False,True,False,False,False,False,True,True,211,167,187,94,94
46864,43.652128,-79.368549,KIA,Optima,2004,blue,2,True,True,True,False,False,True,False,False,False,False,False,True,False,True,203,112,61,47,21
46865,43.646506,-79.389734,Honda,Civic Tourer,1997,silver,1,True,False,True,True,True,False,False,False,False,False,False,False,False,True,94,64,47,20,14
46875,43.64543,-79.395243,Buick,Lacrosse,2004,white,2,True,True,True,True,False,False,False,False,False,False,False,False,True,False,111,88,87,67,47
46878,43.695745,-79.450334,Toyota,Avensis,2011,silver,5,True,True,True,True,True,False,False,True,True,False,True,True,False,True,194,241,306,363,319
46880,43.641478,-79.398896,Hyundai,Santa Fe,2010,white,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,193,158,136,100,77
46887,43.645408,-79.395264,Honda,Civic Tourer,2002,gray,3,True,True,True,True,False,False,False,False,False,False,False,True,False,True,52,64,59,69,72
46894,43.644785,-79.384992,Hyundai,Accent,2002,gray,3,True,True,True,False,True,True,False,False,True,True,True,False,False,True,220,283,261,241,234
46902,43.640602,-79.383355,Honda,Jazz,2005,yellow,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,92,69,48,49,24
46907,43.649933,-79.391103,Hyundai,Accent,2013,blue,5,True,True,True,True,True,False,True,False,True,False,True,True,False,True,93,102,112,122,124
46914,43.647413,-79.398608,Chevrolet,Impala,2001,silver,2,False,True,True,True,False,False,False,False,False,False,False,False,False,True,27,21,20,10,10
46924,43.636378,-79.399721,Hyundai,Sonata,2008,black,3,True,False,True,True,False,True,False,True,False,True,False,True,False,False,142,134,84,97,94
46931,43.645471,-79.395259,Ford,Fiesta,2005,silver,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,23,14,17,9,3
46941,43.65777,-79.36518,Buick,Lacrosse,2016,white,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,99,53,45,35,30
